,date,country,title,label,views,description,attributes,classify_text
8544,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16892,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8545,2024-11,Colombia,Elecciones_presidenciales_de_Estados_Unidos_de_2024,,16892,,None,elecciones presidenciales unidos 2024
8546,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16887,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8547,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16861,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8548,2024-11,Spain,Bryan_Gil,,16846,,None,bryan gil
8549,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16811,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8550,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16793,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8551,2024-11,Mexico,Chabelo,Chabelo,16765,Mexican actor,None,mexican actor
8552,2024-11,Mexico,Pedro_Páramo,,16744,,None,pedro páramo
8553,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16740,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8554,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16730,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8555,2024-11,Spain,Gota_fría,,16727,,None,gota fría
8556,2024-11,Argentina,Alexander_Barboza,,16665,,None,alexander barboza
8557,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16595,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8558,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16578,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8559,2024-11,Spain,Teresa_Ribera,,16523,,None,teresa ribera
8560,2024-11,Spain,Asalto_al_Banco_Central_de_Barcelona,,16511,,None,asalto banco central barcelona
8561,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16504,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8562,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16451,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8563,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16433,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8564,2024-11,Argentina,Club_Atlético_Racing_Club,,16414,,None,club atlético racing club
8565,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,16391,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8566,2024-11,Spain,Amparo_Folgado_Tonda,,16371,,None,amparo folgado tonda
8567,2024-11,Argentina,Elecciones_presidenciales_de_Estados_Unidos_de_2020,,16207,,None,elecciones presidenciales unidos 2020
8568,2024-11,Argentina,República_Cromañón,,16194,,None,república cromañón
8569,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,15981,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8570,2024-11,Argentina,Franco_Colapinto,,15972,,None,franco colapinto
8571,2024-11,Mexico,Alejandra_Guzmán,,15972,,None,alejandra guzmán
8572,2024-11,Mexico,Christian_Nodal,,15953,,None,christian nodal
8573,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,15944,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8574,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,15913,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8575,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,15865,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8576,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,15804,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8577,2024-11,Chile,Donald_J._Trump,,15768,,None,donald j trump
8578,2024-11,Spain,Partido_Republicano_(Estados_Unidos),,15620,,None,partido republicano unidos
8579,2024-11,Mexico,Cleopatra_I_de_Egipto,Cleopatra I Syra,15612,queen of Ptolemaic Egypt,None,queen ptolemaic egypt
8580,2024-11,Mexico,Donald_J._Trump,,15520,,None,donald j trump
8581,2024-11,Spain,Juan_Lobato,,15481,,None,juan lobato
8582,2024-11,Spain,Tomates_verdes_fritos,,15472,,None,tomates verdes fritos
8583,2024-11,Spain,Samu_Aghehowa,,15376,,None,samu aghehowa
8584,2024-11,Spain,Luis_Martín-Santos,,15346,,None,luis martín santos
8585,2024-11,Argentina,Ayrton_Senna,,15333,,None,ayrton senna
8586,2024-11,Argentina,Valentín_Mariano_Castellanos,Taty Castellanos,15316,Argentine footballer (born 1998),None,argentine footballer born 1998
8587,2024-11,Mexico,Ajedrez,,15282,,None,ajedrez
8588,2024-11,Spain,Begoña_Gómez_Fernández,,15278,,None,begoña gómez fernández
8589,2024-11,Uruguay,Yamandú_Orsi,,15260,,None,yamandú orsi
8590,2024-11,Argentina,Atlético_Mineiro,,15257,,None,atlético mineiro
8591,2024-11,Spain,José_Luis_Martínez-Almeida,José Luis Martínez-Almeida,15208,Spanish politician,None,spanish politician
8592,2024-11,Spain,Jorge_Martín,,15198,,None,jorge martín
8593,2024-11,Chile,Manuel_Monsalve,,15070,,None,manuel monsalve
8594,2024-11,Mexico,Día_de_Muertos,Day of the Dead,15063,Mesoamerican and South American festival,None,mesoamerican south american festival
8595,2024-11,Spain,Robert_Sánchez,,15028,,None,robert sánchez
8596,2024-11,Spain,Demisexualidad,demisexuality,14987,sexual attraction only to people with whom emotional bonds are formed,None,sexual attraction people emotional bonds formed
8597,2024-11,Spain,Elon_Musk,Elon Musk,14837,businessman and entrepreneur (born 1971),None,businessman entrepreneur born 1971
8598,2024-11,Spain,Rauw_Alejandro,,14783,,None,rauw alejandro
8599,2024-11,United States,Miss_Universo_2024,,14651,,None,miss universo 2024
8600,2024-11,Spain,Jon_Jones,,14647,,None,jon jones
8601,2024-11,Spain,Jorge_Martín,,14522,,None,jorge martín
8602,2024-11,Colombia,Silvia_Pinal,Silvia Pinal,14466,Mexican actress (1931–2024),None,mexican actress 1931–2024
8603,2024-11,Argentina,Max_Verstappen,,14449,,None,max verstappen
8604,2024-11,Spain,Asalto_al_Banco_Central_de_Barcelona,,14407,,None,asalto banco central barcelona
8605,2024-11,Chile,Mike_Tyson,,14326,,None,mike tyson
8606,2024-11,Spain,Paiporta,,14306,,None,paiporta
8607,2024-11,Spain,Arturo_Pérez-Reverte,Arturo Pérez-Reverte,14280,Spanish writer and journalist,None,spanish writer journalist
8608,2024-11,Mexico,Pedro_Páramo,,14275,,None,pedro páramo
8609,2024-11,Mexico,Rafael_Banquells,,14255,,None,rafael banquells
8610,2024-11,Argentina,Kamala_Harris,,14253,,None,kamala harris
8611,2024-11,Spain,Teresa_Ribera,,14204,,None,teresa ribera
8612,2024-11,Spain,Vicente_Vallés,No label found,14135,"Spanish journalist, presenter and television presenter",None,spanish journalist presenter television presenter
8613,2024-11,Mexico,Ernestina_Sodi,,14129,,None,ernestina sodi
8614,2024-11,Mexico,Revolución_Mexicana,Mexican Revolution,14068,nationwide armed struggle in Mexico (1910–1920),None,nationwide armed struggle mexico 1910–1920
8615,2024-11,Spain,Iñaki_Williams,Iñaki Williams,14050,Spanish association football player,None,spanish association football player
8616,2024-11,Spain,Asalto_al_Banco_Central_de_Barcelona,,14028,,None,asalto banco central barcelona
8617,2024-11,United States,Día_de_Acción_de_Gracias,Thanksgiving,13975,holiday in various countries,None,holiday various countries
8618,2024-11,Spain,Paiporta,,13921,,None,paiporta
8619,2024-11,Spain,Asalto_al_Banco_Central_de_Barcelona,,13827,,None,asalto banco central barcelona
8620,2024-11,Mexico,Silvia_Pinal,Silvia Pinal,13692,Mexican actress (1931–2024),None,mexican actress 1931–2024
8621,2024-11,Spain,Grison,,13670,,None,grison
8622,2024-11,Spain,Secuestro_de_Anabel_Segura,,13659,,None,secuestro anabel segura
8623,2024-11,Argentina,Nicolás_Gaitán,,13629,,None,nicolás gaitán
8624,2024-11,Spain,Carlos_Mazón,,13608,,None,carlos mazón
8625,2024-11,Mexico,Francisco_Villa,,13604,,None,francisco villa
8626,2024-11,Spain,Santiago_Posteguillo,,13545,,None,santiago posteguillo
8627,2024-11,Chile,Carolina_Valdivia,,13536,,None,carolina valdivia
8628,2024-11,Spain,Secuestro_de_Anabel_Segura,,13462,,None,secuestro anabel segura
8629,2024-11,Spain,Isabel_de_Baviera,,13457,,None,isabel baviera
8630,2024-11,Spain,Gran_riada_de_Valencia,,13280,,None,gran riada valencia
8631,2024-11,Mexico,Pedro_Páramo,,13266,,None,pedro páramo
8632,2024-11,Spain,Mario_Casas,Mario Casas,13264,Spanish actor,None,spanish actor
8633,2024-11,Colombia,Carlos_Lehder,,13251,,None,carlos lehder
8634,2024-11,Chile,Elecciones_presidenciales_de_Estados_Unidos_de_2020,,13238,,None,elecciones presidenciales unidos 2020
8635,2024-11,Argentina,República_Cromañón,,13226,,None,república cromañón
8636,2024-11,Mexico,Pedro_Páramo,,13224,,None,pedro páramo
8637,2024-11,Mexico,Elsa_Aguirre,,13221,,None,elsa aguirre
8638,2024-11,Spain,Kamala_Harris,,13209,,None,kamala harris
8639,2024-11,Spain,Elon_Musk,Elon Musk,13180,businessman and entrepreneur (born 1971),None,businessman entrepreneur born 1971
8640,2024-11,Spain,Álvaro_Pombo,,13177,,None,álvaro pombo
8641,2024-11,Chile,Miss_Universo_Chile,,13135,,None,miss universo chile
8642,2024-11,Argentina,Lewis_Hamilton,Lewis Hamilton,13089,British racing driver,None,british racing driver
8643,2024-11,Spain,Elecciones_presidenciales_de_Estados_Unidos_de_2024,,13073,,None,elecciones presidenciales unidos 2024
8644,2024-11,Spain,Villafranca_de_Ebro,,13037,,None,villafranca ebro
8645,2024-11,Mexico,Tulio_Hernández_Gómez,,13029,,None,tulio hernández gómez
8646,2024-11,Peru,Néstor_Gorosito,,12975,,None,néstor gorosito
8647,2024-11,Spain,Carlos_Mazón,,12873,,None,carlos mazón
8648,2024-11,Mexico,Pedro_Páramo,,12810,,None,pedro páramo
8649,2024-11,Spain,Cómodo,,12768,,None,cómodo
8650,2024-11,United States,Jake_Paul,,12765,,None,jake paul
8651,2024-11,Mexico,Ernestina_Sodi,,12748,,None,ernestina sodi
8652,2024-11,Mexico,Alejandra_Guzmán,,12744,,None,alejandra guzmán
8653,2024-11,Spain,Rafael_Nadal,Rafael Nadal,12714,Spanish tennis player (born 1986),None,spanish tennis player born 1986
8654,2024-11,Peru,Liga_1_2024_(Perú),Liga1 2024,12702,football league season,None,football league season
8655,2024-11,Spain,Secuestro_de_Anabel_Segura,,12694,,None,secuestro anabel segura
8656,2024-11,Chile,Mercedes_Bulnes,,12689,,None,mercedes bulnes
8657,2024-11,Peru,Jake_Paul,,12672,,None,jake paul
8658,2024-11,Spain,Ayoze_Pérez,Ayoze Pérez,12653,Spanish association football player,None,spanish association football player
8659,2024-11,Peru,Día_Internacional_del_Hombre,International Men's Day,12578,annual events,None,annual events
8660,2024-11,Spain,Gran_riada_de_Valencia,,12558,,None,gran riada valencia
8661,2024-11,Mexico,Día_de_Acción_de_Gracias,Thanksgiving,12552,holiday in various countries,None,holiday various countries
8662,2024-11,Dominican Republic,Constitución_de_la_República_Dominicana,,12544,,None,constitución república dominicana
8663,2024-11,Spain,Asalto_al_Banco_Central_de_Barcelona,,12525,,None,asalto banco central barcelona
8664,2024-11,Chile,Miss_Universo,Miss Universe,12514,Annual international beauty pageant competition (1952–),None,annual international beauty pageant competition 1952–
8665,2024-11,Colombia,Colegio_Electoral_de_los_Estados_Unidos,,12484,,None,colegio electoral unidos
8666,2024-11,Spain,Salomé_Pradas_Ten,,12419,,None,salomé pradas ten
8667,2024-11,Spain,Leptospira,,12417,,None,leptospira
8668,2024-11,Argentina,Franco_Colapinto,,12414,,None,franco colapinto
8669,2024-11,Uruguay,Rodrigo_Aguirre_Soto,,12366,,None,rodrigo aguirre soto
8670,2024-11,Argentina,Leonardo_Balerdi,,12318,,None,leonardo balerdi
8671,2024-11,Spain,Asalto_al_Banco_Central_de_Barcelona,,12312,,None,asalto banco central barcelona
8672,2024-11,Spain,Hugo_Silva_(actor),,12310,,None,hugo silva actor
8673,2024-11,Spain,Yéremi_Pino,,12302,,None,yéremi pino
8674,2024-11,Spain,Algemesí,,12268,,None,algemesí
8675,2024-11,Chile,Cathy_Barriga,Cathy Barriga,12265,Chilean politician,None,chilean politician
8676,2024-11,Argentina,República_Cromañón,,12218,,None,república cromañón
8677,2024-11,Spain,DANA_de_Valencia,,12213,,,dana valencia
8678,2024-11,Argentina,Willy_Quiroga,,12204,,None,willy quiroga
8679,2024-11,Spain,Utiel,,12159,,None,utiel
8680,2024-11,Argentina,China_Suárez,,12115,,None,china suárez
8681,2024-11,Mexico,Francisco_Villa,,12110,,None,francisco villa
8682,2024-11,Spain,Elecciones_presidenciales_de_Estados_Unidos_de_2016,,12075,,None,elecciones presidenciales unidos 2016
8683,2024-11,Spain,Gladiator_2,,11997,,None,gladiator 2
8684,2024-11,Spain,Carlos_Mazón,,11957,,None,carlos mazón
8685,2024-11,Argentina,Club_Atlético_Racing_Club,,11944,,None,club atlético racing club
8686,2024-11,Venezuela,Elecciones_presidenciales_de_Estados_Unidos_de_2024,,11928,,None,elecciones presidenciales unidos 2024
8687,2024-11,Peru,APEC_Perú_2024,,11904,,None,apec perú 2024
8688,2024-11,Mexico,Enrique_Guzmán_(cantante),,11850,,None,enrique guzmán cantante
8689,2024-11,Chile,Claudio_Orrego,,11831,,None,claudio orrego
8690,2024-11,Spain,Día_de_Acción_de_Gracias,Thanksgiving,11711,holiday in various countries,None,holiday various countries
8691,2024-11,Spain,Elon_Musk,Elon Musk,11708,businessman and entrepreneur (born 1971),None,businessman entrepreneur born 1971
8692,2024-11,Argentina,República_Cromañón,,11699,,None,república cromañón
8693,2024-11,Mexico,Emiliano_Zapata,,11632,,None,emiliano zapata
8694,2024-11,Argentina,República_Cromañón,,11596,,None,república cromañón
8695,2024-11,Mexico,Primera_División_Femenil_de_México,Liga MX Femenil,11562,top level of the Mexican association football league system for women,None,top level mexican association football league system women
8696,2024-11,Mexico,Rafael_Banquells,,11549,,None,rafael banquells
8697,2024-11,Spain,Quincy_Jones,,11503,,None,quincy jones
8698,2024-11,Mexico,Gustavo_Alatriste,,11503,,None,gustavo alatriste
8699,2024-11,Spain,Alfafar,,11490,,None,alfafar
8700,2024-11,Spain,Gladiator,,11479,,None,gladiator
8701,2024-11,Spain,Woke,woke,11477,political term,None,political term
8702,2024-11,Argentina,Gustavo_Costas,,11464,,None,gustavo costas
8703,2024-11,Argentina,República_Cromañón,,11439,,None,república cromañón
8704,2024-11,Mexico,María_Victoria,,11411,,None,maría victoria
8705,2024-11,Peru,APEC_Perú_2024,,11354,,None,apec perú 2024
8706,2024-11,Mexico,Stephanie_Salas,,11352,,None,stephanie salas
8707,2024-11,Spain,Pepe_da_Rosa,,11310,,None,pepe da rosa
8708,2024-11,Mexico,Sergio_Corona_(actor),Sergio Corona,11265,Mexican actor (born 1928),None,mexican actor born 1928
8709,2024-11,Argentina,Leonardo_Balerdi,,11245,,None,leonardo balerdi
8710,2024-11,Chile,Il_Volo,,11234,,None,il volo
8711,2024-11,Argentina,Nathy_Peluso,Nathy Peluso,11233,Argentine-born Spanish singer (born 1995),None,argentine born spanish singer born 1995
8712,2024-11,United States,Mike_Tyson,,11197,,None,mike tyson
8713,2024-11,Mexico,Revolución_mexicana,Mexican Revolution,11155,nationwide armed struggle in Mexico (1910–1920),None,nationwide armed struggle mexico 1910–1920
8714,2024-11,Spain,Barranco_de_Chiva,,11105,,None,barranco chiva
8715,2024-11,Spain,Carlos_Mazón,,11091,,None,carlos mazón
8716,2024-11,Argentina,China_Suárez,,11070,,None,china suárez
8717,2024-11,Spain,Robert_F._Kennedy_Jr.,,11059,,None,robert f kennedy jr
8718,2024-11,Mexico,Christian_Nodal,,11050,,None,christian nodal
8719,2024-11,Spain,Secuestro_de_Anabel_Segura,,10998,,None,secuestro anabel segura
8720,2024-11,Spain,Asalto_al_Banco_Central_de_Barcelona,,10994,,None,asalto banco central barcelona
8721,2024-11,Spain,Rozalén,,10970,,None,rozalén
8722,2024-11,Spain,Elecciones_presidenciales_de_Estados_Unidos_de_2024,,10947,,None,elecciones presidenciales unidos 2024
8723,2024-11,Mexico,Isabel_de_Baviera,,10935,,None,isabel baviera
8724,2024-11,Singapore,Control_de_autoridades,,10933,,None,control autoridades
8725,2024-11,Spain,Nico_Williams,Nico Williams,10931,Spanish association football player,None,spanish association football player
8726,2024-11,Spain,DANA_de_Valencia,,10919,,,dana valencia
8727,2024-11,Venezuela,José_Antonio_Anzoátegui,,10894,,None,josé antonio anzoátegui
8728,2024-11,Chile,Amores_de_mercado_(telenovela_chilena),,10834,,None,amores mercado telenovela chilena
8729,2024-11,Singapore,Wikidata,,10806,,None,wikidata
8730,2024-11,United States,Kamala_Harris,,10757,,None,kamala harris
8731,2024-11,Mexico,Elecciones_presidenciales_de_Estados_Unidos_de_2024,,10721,,None,elecciones presidenciales unidos 2024
8732,2024-11,Spain,Asalto_al_Banco_Central_de_Barcelona,,10686,,None,asalto banco central barcelona
8733,2024-11,Uruguay,Elecciones_generales_de_Uruguay_de_2024,,10680,,None,elecciones generales uruguay 2024
8734,2024-11,Spain,Asesinato_de_Helena_Jubany,,10661,,None,asesinato helena jubany
8735,2024-11,Spain,Isabel_de_Baviera,,10661,,None,isabel baviera
8736,2024-11,Mexico,Francisco_Villa,,10657,,None,francisco villa
8737,2024-11,Spain,Día_Internacional_del_Hombre,International Men's Day,10634,annual events,None,annual events
8738,2024-11,Colombia,Gustavo_Costas,,10597,,None,gustavo costas
8739,2024-11,Spain,Estrella_Roja_de_Belgrado,,10593,,None,estrella roja belgrado
8740,2024-11,Argentina,Thiago_Almada,Thiago Almada,10571,Argentine footballer,None,argentine footballer
8741,2024-11,Spain,Teresa_Ribera,,10531,,None,teresa ribera
8742,2024-11,Mexico,Revolución_Mexicana,Mexican Revolution,10531,nationwide armed struggle in Mexico (1910–1920),None,nationwide armed struggle mexico 1910–1920
8743,2024-11,Colombia,Kamala_Harris,,10527,,None,kamala harris
8744,2024-11,Spain,Marc_Márquez,Marc Márquez,10525,Spanish motorcycle racer (born 1993),None,spanish motorcycle racer born 1993
8745,2024-11,Spain,Marco_Aurelio,,10505,,None,marco aurelio
8746,2024-11,Spain,Pantanada_de_Tous,,10504,,None,pantanada tous
8747,2024-11,Colombia,Día_Internacional_del_Hombre,International Men's Day,10480,annual events,None,annual events
8748,2024-11,Spain,Volavérunt_(película),,10448,,None,volavérunt película
8749,2024-11,Spain,Judeline,,10428,,None,judeline
8750,2024-11,Spain,Carlos_Mazón,,10399,,None,carlos mazón
8751,2024-11,United States,Silvia_Pinal,Silvia Pinal,10376,Mexican actress (1931–2024),None,mexican actress 1931–2024
8752,2024-11,Mexico,Día_de_Muertos,Day of the Dead,10326,Mesoamerican and South American festival,None,mesoamerican south american festival
8753,2024-11,Mexico,Emiliano_Zapata,,10294,,None,emiliano zapata
8754,2024-11,Mexico,Elecciones_presidenciales_de_Estados_Unidos_de_2016,,10293,,None,elecciones presidenciales unidos 2016
8755,2024-11,Venezuela,José_Antonio_Anzoátegui,,10286,,None,josé antonio anzoátegui
8756,2024-11,Peru,Elecciones_presidenciales_de_Estados_Unidos_de_2024,,10245,,None,elecciones presidenciales unidos 2024
8757,2024-11,Spain,Donald_Trump,,10214,,None,donald trump
8758,2024-11,Argentina,Nehuén_Pérez,Nehuén Pérez,10202,Argentine footballer,None,argentine footballer
8759,2024-11,Colombia,Carlos_Andrés_Gómez,,10181,,None,carlos andrés gómez
8760,2024-11,Spain,Caracalla,,10084,,None,caracalla
8761,2024-11,Argentina,Dillom,,10067,,None,dillom
8762,2024-11,Spain,Adama_Boiro,,10054,,None,adama boiro
8763,2024-11,Mexico,Día_Internacional_del_Hombre,International Men's Day,10016,annual events,None,annual events
8764,2024-11,Mexico,DANA,,9978,,None,dana
8765,2024-11,Spain,Raúl_Asencio_del_Rosario,,9945,,None,raúl asencio rosario
8766,2024-11,Colombia,Elecciones_presidenciales_de_Estados_Unidos_de_2024,,9943,,None,elecciones presidenciales unidos 2024
8767,2024-11,Mexico,Logan_Paul,,9927,,None,logan paul
8768,2024-11,Peru,APEC_Perú_2024,,9866,,None,apec perú 2024
8769,2024-11,Argentina,Isabel_de_Baviera,,9863,,None,isabel baviera
8770,2024-11,Spain,Presidente_de_los_Estados_Unidos,,9847,,None,presidente unidos
8771,2024-11,Spain,ICBM,,9844,,None,icbm
8772,2024-11,Spain,Miss_Universo_2024,,9837,,None,miss universo 2024
8773,2024-11,Argentina,Lía_Crucet,,9835,,None,lía crucet
8774,2024-11,Argentina,Batalla_de_la_Vuelta_de_Obligado,,9827,,None,batalla vuelta obligado
8775,2024-11,Mexico,ChatGPT,ChatGPT,9816,artificial intelligence chatbot developed by OpenAI,None,artificial intelligence chatbot developed openai
8776,2024-11,Mexico,Arturo_García_Tenorio,,9810,,None,arturo garcía tenorio
8777,2024-11,Spain,Asalto_al_Banco_Central_de_Barcelona,,9801,,None,asalto banco central barcelona
8778,2024-11,Spain,Barranco_de_Chiva,,9791,,None,barranco chiva
8779,2024-11,Spain,Stade_Brestois_29,,9784,,None,stade brestois 29
8780,2024-11,Spain,Isabel_de_Baviera,,9763,,None,isabel baviera
8781,2024-11,Spain,Rodri_Hernández,Rodri,9716,Spanish association football player,None,spanish association football player
8782,2024-11,Mexico,Revolución_mexicana,Mexican Revolution,9712,nationwide armed struggle in Mexico (1910–1920),None,nationwide armed struggle mexico 1910–1920
8783,2024-11,Peru,APEC_Perú_2024,,9695,,None,apec perú 2024
8784,2024-11,Spain,ChatGPT,ChatGPT,9684,artificial intelligence chatbot developed by OpenAI,None,artificial intelligence chatbot developed openai
8785,2024-11,Argentina,Oliver_Sonne,Oliver Sonne,9680,Danish-Peruvian footballer (born 2000),None,danish peruvian footballer born 2000
8786,2024-11,Spain,Adriana_Torrebejano,Adriana Torrebejano,9669,Catalan actress,None,catalan actress
8787,2024-11,Mexico,Revolución_Mexicana,Mexican Revolution,9653,nationwide armed struggle in Mexico (1910–1920),None,nationwide armed struggle mexico 1910–1920
8788,2024-11,Chile,Ilegales_(banda_dominicana),,9645,,None,ilegales banda dominicana
8789,2024-11,Peru,APEC_Perú_2024,,9623,,None,apec perú 2024
8790,2024-11,Mexico,Reptiloide,,9613,,None,reptiloide
8791,2024-11,Venezuela,José_Antonio_Anzoátegui,,9603,,None,josé antonio anzoátegui
8792,2024-12,Indonesia,España,,291328,,None,españa
8793,2024-12,United States,España,,150533,,None,españa
8794,2024-12,Spain,Marisa_Paredes,,131510,,None,marisa paredes
8795,2024-12,Spain,Linfoma_primario_del_sistema_nervioso_central,,108733,,None,linfoma primario sistema nervioso central
8796,2024-12,Germany,España,,102103,,None,españa
8797,2024-12,Spain,Carlos_Gascón,,93393,,None,carlos gascón
8798,2024-12,Spain,Isak_Andic,,89358,,None,isak andic
8799,2024-12,Mexico,Dulce_(cantante),,69288,,None,dulce cantante
8800,2024-12,Spain,Isak_Andic,,68187,,None,isak andic
8801,2024-12,Mexico,Dulce_(cantante),,66667,,None,dulce cantante
8802,2024-12,Colombia,Sandra_Reyes,,62963,,None,sandra reyes
8803,2024-12,Spain,Bashar_Al-Asad,,62741,,None,bashar asad
8804,2024-12,Spain,Robbie_Williams,,62403,,None,robbie williams
8805,2024-12,Spain,Colegio_de_San_Ildefonso_(Madrid),,56999,,None,colegio san ildefonso madrid
8806,2024-12,Mexico,Silvia_Pinal,Silvia Pinal,55772,Mexican actress (1931–2024),None,mexican actress 1931–2024
8807,2024-12,Spain,María_Isasi,,52402,,None,maría isasi
8808,2024-12,Colombia,Sandra_Reyes,,50994,,None,sandra reyes
8809,2024-12,Spain,Francesc_Arnau,,50025,,None,francesc arnau
8810,2024-12,Spain,Clara_Galle,Clara Galle,49382,"Spanish actress, dancer and model",None,spanish actress dancer model
8811,2024-12,Spain,Linfoma_primario_del_sistema_nervioso_central,,49019,,None,linfoma primario sistema nervioso central
8812,2024-12,Spain,Sonia_Martínez,,46008,,None,sonia martínez
8813,2024-12,Argentina,Edgardo_Kueider,,44625,,None,edgardo kueider
8814,2024-12,Spain,Marisa_Paredes,,44041,,None,marisa paredes
8815,2024-12,Argentina,María_Socas,,43748,,None,maría socas
8816,2024-12,Spain,Ley_marcial,,43033,,None,ley marcial
8817,2024-12,France,España,,41301,,None,españa
8818,2024-12,Spain,Ley_marcial,,41291,,None,ley marcial
8819,2024-12,Spain,Isak_Andic,,41222,,None,isak andic
8820,2024-12,Spain,Jimmy_Carter,,41134,,None,jimmy carter
8821,2024-12,Spain,República_Árabe_Siria,,40728,,None,república árabe siria
8822,2024-12,Spain,Aaron_Taylor-Johnson,,40045,,None,aaron taylor johnson
8823,2024-12,Spain,Antonio_Isasi-Isasmendi,,39445,,None,antonio isasi isasmendi
8824,2024-12,Spain,Nathy_Peluso,Nathy Peluso,38656,Argentine-born Spanish singer (born 1995),None,argentine born spanish singer born 1995
8825,2024-12,Argentina,Alejandro_Mancuso,,38654,,None,alejandro mancuso
8826,2024-12,India,España,,38149,,None,españa
8827,2024-12,Spain,Mari_Trini,,37719,,None,mari trini
8828,2024-12,Argentina,Jorge_Lanata,,37614,,None,jorge lanata
8829,2024-12,Spain,David_Broncano,,35935,,None,david broncano
8830,2024-12,Mexico,Ley_marcial,,35860,,None,ley marcial
8831,2024-12,Argentina,Jorge_Lanata,,35326,,None,jorge lanata
8832,2024-12,Singapore,España,,34843,,None,españa
8833,2024-12,Mexico,Klebsiella_oxytoca,,33819,,None,klebsiella oxytoca
8834,2024-12,Spain,Lalachus,,33470,,None,lalachus
8835,2024-12,Spain,Bashar_al-Asad,,33369,,None,bashar asad
8836,2024-12,Russia,España,,32836,,None,españa
8837,2024-12,Mexico,Kang_Ha-neul,,32225,,None,kang neul
8838,2024-12,Spain,Joselu,Joselu,31948,Spanish association football player,None,spanish association football player
8839,2024-12,United Kingdom,España,,31074,,None,españa
8840,2024-12,Spain,Jota_Peleteiro,,30490,,None,jota peleteiro
8841,2024-12,Mexico,Javier_Bátiz,,30302,,None,javier bátiz
8842,2024-12,Spain,Silvia_Alonso,Silvia Alonso,30120,Spanish actress,None,spanish actress
8843,2024-12,Spain,Patrick_Dempsey,,28817,,None,patrick dempsey
8844,2024-12,Argentina,Fernando_Cáceres,,28406,,None,fernando cáceres
8845,2024-12,Spain,Club_de_Fútbol_Pachuca,,27720,,None,club fútbol pachuca
8846,2024-12,Mexico,Sylvia_Pasquel,,27555,,None,sylvia pasquel
8847,2024-12,Mexico,Primera_División_de_Mexico,Liga MX,27327,top tier association football league of Mexico,None,top tier association football league mexico
8848,2024-12,Spain,Siria,,26827,,None,siria
8849,2024-12,Spain,Hildegart_Rodríguez_Carballeira,,26136,,None,hildegart rodríguez carballeira
8850,2024-12,Argentina,Edgardo_Kueider,,26019,,None,edgardo kueider
8851,2024-12,Mexico,Silvia_Pinal,Silvia Pinal,25775,Mexican actress (1931–2024),None,mexican actress 1931–2024
8852,2024-12,Mexico,Jimmy_Carter,,25762,,None,jimmy carter
8853,2024-12,Mexico,Ley_marcial,,25740,,None,ley marcial
8854,2024-12,Spain,Hildegart_Rodríguez_Carballeira,,25523,,None,hildegart rodríguez carballeira
8855,2024-12,Spain,Raphael_(cantante),Raphael,25507,Spanish recording artist; singer and actor,None,spanish recording artist singer actor
8856,2024-12,Spain,Megan_Maxwell,,25052,,None,megan maxwell
8857,2024-12,Argentina,Ayrton_Senna,,25004,,None,ayrton senna
