date,country,title,label,views,description,attributes,classify_text,categories_generated
2023-03,Spain,Georgina_Rodríguez,Georgina Rodríguez,21242,Argentine-Spanish model and businesswoman,human,argentine spanish model businesswoman,Not Sports
2023-03,Mexico,Lele_Pons,Lele Pons,21201,Venezuelan-American YouTuber,human,venezuelan american youtuber,Not Sports
2023-03,Argentina,Natacha_Jaitt,Natacha Jaitt,20951,"Argentine model, actress, screenwriter and radio and television host",human,argentine model actress screenwriter radio television host,Not Sports
2023-03,Spain,Laura_Gómez-Lacueva,Laura Gómez-Lacueva,20891,Spanish actress (1975–2023),human,spanish actress 1975–2023,Not Sports
2023-03,Spain,Ángela_Rodríguez,Ángela Rodríguez,20725,Politics and feminist from Spain,human,politics feminist spain,Not Sports
2023-03,United States,Rebecca_Jones,Rebecca Jones,20574,Mexican actress (1957–2023),human,mexican actress 1957–2023,Not Sports
2023-03,Mexico,Rebecca_Jones,Rebecca Jones,20540,Mexican actress (1957–2023),human,mexican actress 1957–2023,Not Sports
2023-03,Mexico,Lance_Reddick,Lance Reddick,20498,American actor (1962–2023),human,american actor 1962–2023,Not Sports
2023-03,Chile,Jaime_de_Aguirre,Jaime de Aguirre,20289,Chilean musician and businessperson,human,chilean musician businessperson,Not Sports
2023-03,Argentina,Jey_Mammón,Jey Mammon,20098,"Argentine comedian, singer, actor and TV host",human,argentine comedian singer actor tv host,Not Sports
2023-03,Colombia,Leandro_Díaz,Leandro Díaz Duarte,19992,Colombian musician,human,colombian musician,Not Sports
2023-03,Peru,Brendan_Fraser,Brendan Fraser,19973,Canadian-American actor (born 1968),human,canadian american actor born 1968,Not Sports
2023-03,Spain,Yolanda_Díaz,Yolanda Díaz,19845,Spanish politician and lawyer (born 1971),human,spanish politician lawyer born 1971,Not Sports
2023-03,Mexico,Isabel_II_del_Reino_Unido,Elizabeth II,19721,Queen of the United Kingdom from 1952 to 2022,human,queen united kingdom 1952 2022,Not Sports
2023-03,Mexico,Benito_Juárez,Benito Juárez,19549,President of Mexico from 1858 to 1872,human,president mexico 1858 1872,Not Sports
2023-03,Spain,Georgina_Rodríguez,Georgina Rodríguez,19526,Argentine-Spanish model and businesswoman,human,argentine spanish model businesswoman,Not Sports
2023-03,Spain,Fernando_Alonso,Fernando Alonso,19470,Spanish racing driver,human,spanish racing driver,Not Sports
2023-03,Mexico,Juan_Ignacio_Aranda,Juan Ignacio Aranda,19378,Mexican actor,human,mexican actor,Not Sports
2023-03,Argentina,Brian_Fernández,Brian Fernández,19218,Argentine footballer,human,argentine footballer,Not Sports
2023-03,Chile,Julieta_Lanteri,Julieta Lanteri,19088,Argentine pharmacologist and suffragist (1873–1932),human,argentine pharmacologist suffragist 1873–1932,Not Sports
2023-03,Spain,Lara_Dibildos,Lara Dibildos,19033,Spanish television presenter,human,spanish television presenter,Not Sports
2023-03,Colombia,Aída_Merlano,Aída Merlano,18823,Colombian lawyer and politician,human,colombian lawyer politician,Not Sports
2023-03,Mexico,Randy_Arozarena,Randy Arozarena,18823,Cuban-Mexican baseball player,human,cuban mexican baseball player,Sports
2023-04,Mexico,Alan_Rickman,Alan Rickman,263898,British actor and director (1946–2016),human,british actor director 1946–2016,Not Sports
2023-04,Argentina,Alan_Rickman,Alan Rickman,164089,British actor and director (1946–2016),human,british actor director 1946–2016,Not Sports
2023-04,Peru,Alan_Rickman,Alan Rickman,102498,British actor and director (1946–2016),human,british actor director 1946–2016,Not Sports
2023-04,Spain,Josep_Piqué,Josep Piqué,99240,Spanish politician (1955–2023),human,spanish politician 1955–2023,Not Sports
2023-04,Spain,José_Antonio_Primo_de_Rivera,José Antonio Primo de Rivera,87928,Spanish politician and founder of Falange Española (1903–1936),human,spanish politician founder falange española 1903–1936,Not Sports
2023-04,Spain,Fernando_Sánchez_Dragó,Fernando Sánchez Dragó,86531,Spanish journalist and writer (1936–2023),human,spanish journalist writer 1936–2023,Not Sports
2023-04,Chile,Alan_Rickman,Alan Rickman,75553,British actor and director (1946–2016),human,british actor director 1946–2016,Not Sports
2023-04,Argentina,Fito_Páez,Fito Páez,66186,Argentine musician,human,argentine musician,Not Sports
2023-04,Argentina,Jorge_Rial,Jorge Rial,63117,Argentine journalist and television host,human,argentine journalist television host,Not Sports
2023-04,Argentina,Guillermo_Calabrese,Guillermo Calabrese,60616,Argentine chef,human,argentine chef,Not Sports
2023-04,Spain,Gloria_Lomana,Gloria Lomana,57959,Spanish journalist,human,spanish journalist,Not Sports
2023-04,Mexico,Moon_Bin,Moonbin,51594,South Korean singer and actor,human,south korean singer actor,Not Sports
2023-04,Mexico,Moon_Bin,Moonbin,51404,South Korean singer and actor,human,south korean singer actor,Not Sports
2023-04,Spain,Miguel_Primo_de_Rivera,"Miguel Primo de Rivera, 2nd Marquis of Estella",51187,"Spanish politician; dictator, aristocrat, and military officer who served as Prime Minister of Spain from 1923 to 1930",human,spanish politician dictator aristocrat military officer served prime minister spain 1923 1930,Not Sports
2023-04,Peru,Zofia_Nasierowska,Zofia Nasierowska,51091,Polish photographer (1938-2011),human,polish photographer 1938 2011,Not Sports
2023-04,Argentina,Zofia_Nasierowska,Zofia Nasierowska,50964,Polish photographer (1938-2011),human,polish photographer 1938 2011,Not Sports
2023-04,Peru,Zofia_Nasierowska,Zofia Nasierowska,50068,Polish photographer (1938-2011),human,polish photographer 1938 2011,Not Sports
2023-04,Argentina,Jorge_Almirón,Jorge Almirón,50011,Argentine football player and manager,human,argentine football player manager,Sports
2023-04,Mexico,Joan_Sebastian,Joan Sebastian,48182,Mexican singer,human,mexican singer,Not Sports
2023-04,Mexico,Andres_Garcia,Andrés García,48048,Mexican actor (1941–2023),human,mexican actor 1941–2023,Not Sports
2023-04,Argentina,Jorge_Almirón,Jorge Almirón,46608,Argentine football player and manager,human,argentine football player manager,Sports
2023-04,Mexico,Maribel_Guardia,Maribel Guardia,46203,Costa Rican actress,human,costa rican actress,Not Sports
2023-04,Argentina,Fito_Páez,Fito Páez,44984,Argentine musician,human,argentine musician,Not Sports
2023-04,Argentina,Sergio_Berni,Sergio Berni,42316,Argentinian politician and physician,human,argentinian politician physician,Not Sports
2023-04,Argentina,Carlos_Eduardo_Robledo_Puch,Carlos Robledo Puch,40800,Argentine serial killer,human,argentine serial killer,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,37865,Mexican singer,human,mexican singer,Not Sports
2023-04,Mexico,Ryan_Garcia,Ryan Garcia,36546,American boxer,human,american boxer,Not Sports
2023-04,Argentina,Zofia_Nasierowska,Zofia Nasierowska,35645,Polish photographer (1938-2011),human,polish photographer 1938 2011,Not Sports
2023-04,Chile,Zofia_Nasierowska,Zofia Nasierowska,34917,Polish photographer (1938-2011),human,polish photographer 1938 2011,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,34393,Mexican singer,human,mexican singer,Not Sports
2023-04,Spain,Josep_Piqué,Josep Piqué,32055,Spanish politician (1955–2023),human,spanish politician 1955–2023,Not Sports
2023-04,Argentina,Fito_Páez,Fito Páez,31626,Argentine musician,human,argentine musician,Not Sports
2023-04,Mexico,Rosalía_(cantante),Rosalía,30447,Spanish singer-songwriter (born 1992),human,spanish singer songwriter born 1992,Not Sports
2023-04,Spain,Fernando_Sánchez_Dragó,Fernando Sánchez Dragó,30151,Spanish journalist and writer (1936–2023),human,spanish journalist writer 1936–2023,Not Sports
2023-04,Colombia,Ricardo_Bonilla_González,Ricardo Bonilla González,29692,Colombian politician,human,colombian politician,Not Sports
2023-04,Argentina,Fito_Páez,Fito Páez,27995,Argentine musician,human,argentine musician,Not Sports
2023-04,Mexico,Joan_Sebastian,Joan Sebastian,27972,Mexican singer,human,mexican singer,Not Sports
2023-04,Spain,Joaquín_(futbolista),Joaquín,27903,Spanish footballer,human,spanish footballer,Not Sports
2023-04,Mexico,Sergio_Pérez,Sergio Pérez,27740,Mexican racing driver,human,mexican racing driver,Not Sports
2023-04,Spain,Yolanda_Díaz,Yolanda Díaz,26952,Spanish politician and lawyer (born 1971),human,spanish politician lawyer born 1971,Not Sports
2023-04,Spain,Yolanda_Díaz,Yolanda Díaz,26536,Spanish politician and lawyer (born 1971),human,spanish politician lawyer born 1971,Not Sports
2023-04,Mexico,Gervonta_Davis,Gervonta Davis,26532,American boxer (born 1994),human,american boxer born 1994,Not Sports
2023-04,Spain,Fernando_Alonso,Fernando Alonso,25937,Spanish racing driver,human,spanish racing driver,Not Sports
2023-04,Spain,Alejandro_Davidovich_Fokina,Alejandro Davidovich Fokina,25860,Spanish tennis player,human,spanish tennis player,Not Sports
2023-04,Mexico,Sergio_Perez,Sergio Pérez,25536,Mexican racing driver,human,mexican racing driver,Not Sports
2023-04,Argentina,Robert_De_Niro,Robert De Niro,24959,"American actor, director and producer (born 1943)",human,american actor director producer born 1943,Not Sports
2023-04,Spain,Rodrigo_Cuevas_(cantante),Rodrigo Cuevas,24426,Spanish singer,human,spanish singer,Not Sports
2023-04,Spain,Bruce_Springsteen,Bruce Springsteen,24020,American rock singer (born 1949),human,american rock singer born 1949,Not Sports
2023-04,Argentina,Fabiana_Cantilo,Fabiana Cantilo,23813,Argentine singer,human,argentine singer,Not Sports
2023-04,Spain,Gervasio_Deferr,Gervasio Deferr,23573,gymnas,human,gymnas,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,23436,Mexican singer,human,mexican singer,Not Sports
2023-04,Spain,José_Antonio_Primo_de_Rivera,José Antonio Primo de Rivera,23146,Spanish politician and founder of Falange Española (1903–1936),human,spanish politician founder falange española 1903–1936,Not Sports
2023-04,Spain,Joaquín_(futbolista),Joaquín,22649,Spanish footballer,human,spanish footballer,Not Sports
2023-04,United States,Alan_Rickman,Alan Rickman,22637,British actor and director (1946–2016),human,british actor director 1946–2016,Not Sports
2023-04,Mexico,Maribel_Guardia,Maribel Guardia,22260,Costa Rican actress,human,costa rican actress,Not Sports
2023-04,Chile,Zofia_Nasierowska,Zofia Nasierowska,22220,Polish photographer (1938-2011),human,polish photographer 1938 2011,Not Sports
2023-04,Peru,Moon_Bin,Moonbin,22115,South Korean singer and actor,human,south korean singer actor,Not Sports
2023-04,Spain,Julián_Grimau,Julián Grimau,21935,Spanish politician (1911-1963),human,spanish politician 1911 1963,Not Sports
2023-04,Mexico,Rosalía_(cantante),Rosalía,21800,Spanish singer-songwriter (born 1992),human,spanish singer songwriter born 1992,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,21770,Mexican singer,human,mexican singer,Not Sports
2023-04,Spain,Andrea_Guasch,Andrea Guasch,21640,Spanish actress,human,spanish actress,Not Sports
2023-04,Spain,Alejandro_Davidovich_Fokina,Alejandro Davidovich Fokina,21534,Spanish tennis player,human,spanish tennis player,Not Sports
2023-04,Spain,Seve_Ballesteros,Seve Ballesteros,21492,Spanish professional golfer (1957–2011),human,spanish professional golfer 1957–2011,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,21347,Mexican singer,human,mexican singer,Not Sports
2023-04,Mexico,Natanael_Cano,Natanael Cano,21065,Mexican rapper and singer,human,mexican rapper singer,Not Sports
2023-04,Spain,Vincent_Cassel,Vincent Cassel,20974,French actor (born 1966),human,french actor born 1966,Not Sports
2023-04,Peru,Alejandro_Toledo,Alejandro Toledo,20820,President of Peru from 2001 to 2006,human,president peru 2001 2006,Not Sports
2023-04,Spain,José_Antonio_Primo_de_Rivera,José Antonio Primo de Rivera,20757,Spanish politician and founder of Falange Española (1903–1936),human,spanish politician founder falange española 1903–1936,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,20186,Mexican singer,human,mexican singer,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,20059,Mexican singer,human,mexican singer,Not Sports
2023-04,Mexico,Moon_Bin,Moonbin,19974,South Korean singer and actor,human,south korean singer actor,Not Sports
2023-04,Spain,Bruce_Springsteen,Bruce Springsteen,19662,American rock singer (born 1949),human,american rock singer born 1949,Not Sports
2023-04,Chile,Cristian_Garín,Cristian Garín,19615,"tennis player, from Chile",human,tennis player chile,Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,19185,Mexican singer,human,mexican singer,Not Sports
2023-04,Spain,Ana_Obregón,Ana Obregón,19157,Spanish actress,human,spanish actress,Not Sports
2023-04,Spain,Pau_Donés,Pau Donés,19062,Spanish singer-songwriter and musician,human,spanish singer songwriter musician,Not Sports
2023-04,Colombia,Moon_Bin,Moonbin,18923,South Korean singer and actor,human,south korean singer actor,Not Sports
2023-04,Spain,Belinda_(cantante),Belinda,18879,Mexican actress and singer,human,mexican actress singer,Not Sports
2023-04,Argentina,Sergio_Berni,Sergio Berni,18849,Argentinian politician and physician,human,argentinian politician physician,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,18818,Mexican singer,human,mexican singer,Not Sports
2023-04,Mexico,Maribel_Guardia,Maribel Guardia,18807,Costa Rican actress,human,costa rican actress,Not Sports
2023-04,Spain,Ana_Obregón,Ana Obregón,18649,Spanish actress,human,spanish actress,Not Sports
2023-04,Chile,Moon_Bin,Moonbin,18392,South Korean singer and actor,human,south korean singer actor,Not Sports
2023-04,Mexico,Robert_Siboldi,Robert Dante Siboldi,18286,Uruguayan association football player and manager,human,uruguayan association football player manager,Sports
2023-04,Argentina,Jorge_Almirón,Jorge Almirón,18167,Argentine football player and manager,human,argentine football player manager,Sports
2023-04,Spain,Ayanta_Barilli,Ayanta Barilli,18148,Spanish-Italian writer and actress,human,spanish italian writer actress,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,18104,Mexican singer,human,mexican singer,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,18026,Mexican singer,human,mexican singer,Not Sports
2023-04,Argentina,Guillermo_Calabrese,Guillermo Calabrese,17945,Argentine chef,human,argentine chef,Not Sports
2023-04,United States,Andres_Garcia,Andrés García,17905,Mexican actor (1941–2023),human,mexican actor 1941–2023,Not Sports
2023-04,Colombia,Moon_Bin,Moonbin,17870,South Korean singer and actor,human,south korean singer actor,Not Sports
2023-04,Mexico,Andrés_García_(actor),Andrés García,17843,Mexican actor (1941–2023),human,mexican actor 1941–2023,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,17584,Mexican singer,human,mexican singer,Not Sports
2023-04,Peru,Moon_Bin,Moonbin,17559,South Korean singer and actor,human,south korean singer actor,Not Sports
2023-04,Mexico,Sergio_DeFassio,Sergio DeFassio,17538,Mexican television actor and film actor,human,mexican television actor film actor,Not Sports
2023-04,Spain,María_Casado_Paredes,María Casado Paredes,17504,Spanish television presenter,human,spanish television presenter,Not Sports
2023-04,Mexico,Joan_Sebastian,Joan Sebastian,17373,Mexican singer,human,mexican singer,Not Sports
2023-04,Uruguay,Alan_Rickman,Alan Rickman,16977,British actor and director (1946–2016),human,british actor director 1946–2016,Not Sports
2023-04,Colombia,Guillermo_Alfonso_Jaramillo,Guillermo Alfonso Jaramillo Martínez,16911,Colombian politician and surgeon,human,colombian politician surgeon,Not Sports
2023-04,Argentina,Fabiana_Cantilo,Fabiana Cantilo,16676,Argentine singer,human,argentine singer,Not Sports
2023-04,Mexico,Peso_Pluma_(cantante),Peso Pluma,16533,Mexican singer,human,mexican singer,Not Sports
